video_id,username,video_description,hashtag_names,view_count,like_count,comment_count,share_count,create_time,region_code,music_id,voice_to_text,url,retrieval,availability,profile.likes_count,profile.video_count,profile.avatar_url,profile.bio_description,profile.display_name,profile.follower_count,profile.following_count,profile.is_verified,addiction_language,addiction_nssi,addiction_relapsing,addiction_sobriety,algospeak,algospeak_abbreviation,algospeak_symbols,algospeak_coverup,algospeak_misspelling,algospeak_characters,algospeak_term,explicit_language,explicit_cut,explicit_instrument,explicit_scars,explicit_self_harm,visible_scars,scars_bandaged,scars_drawn,scars_fresh,scars_healed,signaling,signaling_abstract,signaling_blood,signaling_body,signaling_clothing,signaling_imagery,signaling_lyric,signaling_summer,trigger_warning
shh307,user6538953368,#shh #shawareness #parents #safegaurding #mh #mentalhealthmatters #photos #breakups #relate #foryou #xybca ,"['mh', 'breakups', 'shh', 'foryou', 'parents', 'relate', 'photos', 'mentalhealthmatters', 'shawareness', 'safegaurding', 'xybca']",153,8,0,0,1718750502,GB,7.20E+18,,https://www.tiktok.com/@user6538953368/video/7381977153392364833,Downloaded,Available,10116,121,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8db7ae635b6d685b54352d5c5a667ccd~c5_168x168.jpeg?lk3s=a5d48078&nonce=53218&refresh_token=d6187bd83d84131e44bc7ae642d410a0&x-expires=1723068000&x-signature=BA7UN5b1CPxb7Y647tfaTh2yGvs%3D&shp=a5d48078&shcp=8aecc5ac,"you don't know me ü•∞
dms are open ‚ù§Ô∏è",‚ù§Ô∏è‚Äçü©π,260,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shrecovering304,attkndy,"""Desear√≠a poder solo v0mit4r todo esto que estoy sintiendo"" speedpaint d #ventart todo pedorro. He estado mucho tiempo inactivo en esta cuenta, procedo a dar se√±ales de vida ü¶Ö Me estaba sintiendo horrible mietras hac√≠a esto, a dem√°s dd que me cuesta mucho expresarme en general; Puse literal lo de la frase b√°sicamente. #sh #shrecovering ","['sh', 'ventart', 'shrecovering']",103,1,0,0,1718601113,CL,7.26E+18,,https://www.tiktok.com/@attkndy/video/7381335554295745798,Downloaded,Available,77708,30,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a9e93573b2802526e43bc5916c61c7d7~c5_168x168.jpeg?lk3s=a5d48078&nonce=67781&refresh_token=de6f6e7d336eb2377f701d246e6fe752&x-expires=1723068000&x-signature=MORhXiBOVD%2FbBVXsWXZQIo7XO%2Fw%3D&shp=a5d48078&shcp=8aecc5ac,okokskkdkddjdb,kopii,435,79,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
shrecovering305,chickensupremacy4eva,pretty vulnerable and im an ugly crier but it‚Äôs a reminder that it actually is possible:)) #mhawareness #shrecovering ,"['mhawareness', 'shrecovering']",665,53,29,0,1718431578,US,7.25E+18,,https://www.tiktok.com/@chickensupremacy4eva/video/7380607212818910494,Downloaded,Available,15640,245,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2e2604d31b10f1e10fa211097427773e~c5_168x168.jpeg?lk3s=a5d48078&nonce=43693&refresh_token=9fe0ee65975d588800bbcd76e607911c&x-expires=1723068000&x-signature=En0yDIBPHhLQaD30Rg5PaQQ%2FgJc%3D&shp=a5d48078&shcp=8aecc5ac,snap: sylvieandersonn,sylvie,579,209,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering306,emokidvideos,#spreadpositivity #yournotalone #itching #shrecovering ,"['yournotalone', 'itching', 'spreadpositivity', 'shrecovering']",251,9,0,0,1718336791,US,7.37E+18,,https://www.tiktok.com/@emokidvideos/video/7380200297316027690,Downloaded,Available,,,,,,,,TRUE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
shrecovering307,aimielivesx,Biggest battle ive ever fought in my whole life‚Ä¶ ‚Ä¢ #youbleedjusttoknowyourealive #recovery #recoveryispossible #recoverytok #healing #healingjourney #healingtiktok #healingprocess #mentalhealth #mentalhealthmatters #mentalhealthawareness #bpd #anxiety #soberlife #sobertiktok #soberstreak #shrecovering #fy #fyp #fyppppppppppppppppppppppp #girlssupportgirls #growmyaccount #roadto10k ,"['recovery', 'anxiety', 'fy', 'healing', 'fyp', 'soberlife', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'roadto10k', 'recoveryispossible', 'bpd', 'growmyaccount', 'healingprocess', 'girlssupportgirls', 'sobertiktok', 'healingjourney', 'fyppppppppppppppppppppppp', 'soberstreak', 'healingtiktok', 'youbleedjusttoknowyourealive', 'recoverytok', 'shrecovering']",696,39,0,0,1718309382,GB,7.22E+18,,https://www.tiktok.com/@aimielivesx/video/7380082573361433889,Downloaded,Available,113619,2066,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/604ef68192636265ac0c2518d0ca5b34~c5_168x168.jpeg?lk3s=a5d48078&nonce=51054&refresh_token=3f9258dcb1c1170eb83da351a63d08ac&x-expires=1723068000&x-signature=eHaKLT0%2BqvmBQKHtHyxJ3Ikfe5g%3D&shp=a5d48078&shcp=8aecc5ac,"üïäÔ∏è
ùêµùëÉùê∑ ùêΩùëúùë¢ùëüùëõùëíùë¶ üéÄ",Aimie | MH Journey,6531,3920,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering309,blue_boy259,#sh #shrecovering #childhood,"['childhood', 'sh', 'shrecovering']",1042,78,7,2,1718276688,US,7.13E+18,,https://www.tiktok.com/@blue_boy259/video/7379942091826236702,Downloaded,Available,682,47,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8080c4935326c1a7ff8a23fabb86a1bc~c5_168x168.jpeg?lk3s=a5d48078&nonce=60912&refresh_token=8b6610d7df77e2f6fb7d166b6f308d21&x-expires=1723068000&x-signature=WDOJHqm2c9bz0eQ3K74RMW%2BwFNU%3D&shp=a5d48078&shcp=8aecc5ac,"Insta: blue_boy656
üáµüá∏",Saad and blue,70,699,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shrecovering310,allforlilsofs,#mh #wlw #sh #shrecovering #recovery #mentalillnes ,"['mh', 'sh', 'recovery', 'wlw', 'mentalillnes', 'shrecovering']",512,80,22,0,1718216469,PT,6.94E+18,,https://www.tiktok.com/@allforlilsofs/video/7379683514079251745,Downloaded,Available,,,,,,,,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering311,kyxsmaddie,IM 1 YEAR CLEAN THOO #snapchat #shrecovering #shawareness ,"['snapchat', 'shawareness', 'shrecovering']",1057,103,1,3,1718205518,AT,7.34E+18,Yeah. What you over here being messy for,https://www.tiktok.com/@kyxsmaddie/video/7379636475329006880,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering312,_livingontheedge_,#mentalhealth #mentalhealthmatters #fyp„Ç∑ #fyp #fy #mhawarenessüíö #mentalillness #invisibleillness #ed #ggz #3d #an #3atingdsorderawareness #3atingiss0rder #recovery #depressionanxiety #sh #shawareness #shrecovering ,"['an', 'ed', 'sh', 'recovery', '3d', 'fy', 'mentalillness', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'depressionanxiety', 'invisibleillness', 'ggz', 'shawareness', 'fyp„Ç∑', 'mhawarenessüíö', 'shrecovering', '3atingdsorderawareness', '3atingiss0rder']",190,19,2,0,1718132044,NL,7.27E+18,,https://www.tiktok.com/@_livingontheedge_/video/7379320898257440032,Downloaded,Available,7551,83,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e17a88d96f31bdcbe62de0781fb0d87b~c5_168x168.jpeg?lk3s=a5d48078&nonce=69432&refresh_token=b8c22ae18a8a1fb09b02b0f8f0357aef&x-expires=1723068000&x-signature=1%2BqJczByYyct45dGm6Y6HT2LSX4%3D&shp=a5d48078&shcp=8aecc5ac,"19
üíõMental health awarenessüíõ",I‚Äôm done,263,683,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
shrecovering313,kai....2612,#shrecovering #lesbian #gay #dazaiosamu #sober ,"['gay', 'lesbian', 'sober', 'dazaiosamu', 'shrecovering']",663,102,10,0,1718131852,IT,7.36E+18,,https://www.tiktok.com/@kai....2612/video/7379320090212306209,Downloaded,Available,,,,,,,,TRUE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering314,andersonrecovery2003,#3monthsclean #iamsober #shrecovering #mentalhealth #mentalhealthmatters #mentalhealthawareness #staystrong its hard but youve got this ü•∞,"['staystrong', 'iamsober', 'mentalhealth', '3monthsclean', 'mentalhealthmatters', 'mentalhealthawareness', 'shrecovering']",796,24,2,0,1718124483,GB,6.93E+18,,https://www.tiktok.com/@andersonrecovery2003/video/7379288439222504736,Downloaded,Available,3960,63,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=1896&refresh_token=1eabd6352e1af1e99758483a3ba2e191&x-expires=1723068000&x-signature=qUje960VXDyDVoXVdAZISLj7YyU%3D&shp=a5d48078&shcp=8aecc5ac,"Recovering from SH 

Stay strong üí™

https://www.focusantrim.co.uk",Andersonrecovery2003,127,48,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering315,y0sh1d4.4k1,no skibidi no üòø #shrecovering #cryoffear #andreasronnberg #akihayakawa #kobenihigashiyama #tomokokuroki ,"['cryoffear', 'tomokokuroki', 'akihayakawa', 'kobenihigashiyama', 'shrecovering', 'andreasronnberg']",377,52,0,1,1718055387,US,7.30E+18,,https://www.tiktok.com/@y0sh1d4.4k1/video/7378991446361263390,Downloaded,Unavailable,,,,,,,,TRUE,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering316,emyyll15,||im so done with lige anyone else?|| #sh #shrecovering #relapse #relapsehappens ,"['sh', 'relapse', 'relapsehappens', 'shrecovering']",1021,79,7,0,1718007448,US,7.38E+18,,https://www.tiktok.com/@emyyll15/video/7378785699283160362,Downloaded,Available,5501,36,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3e529a600ed58e7f6d567875007d8167~c5_168x168.jpeg?lk3s=a5d48078&nonce=69280&refresh_token=dfaa63b07285f21c141a1cc7449ff23b&x-expires=1723068000&x-signature=Vkwzo9ZOzh2hv%2FfUr8c9u1wpRME%3D&shp=a5d48078&shcp=8aecc5ac,Hey guys.üíï,Emy||155üíï,22,9,FALSE,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering317,kyxsmaddie,@ùêíùêáùêÄùêçùêìùêàüéÄ @Viki‚Ä† @Jacobii @ùñáùñäùñäùñã ùñòùñôùñóùñîùñîùñâùñëùñä @ü§≠‚Ä¶ #sober #iamsober #shrecovering #shawareness #mentalhealthmatters #motivation ,"['sober', 'motivation', 'iamsober', 'mentalhealthmatters', 'shawareness', 'shrecovering']",649,68,3,6,1717916458,AT,7.34E+18,,https://www.tiktok.com/@kyxsmaddie/video/7378394942273539360,Downloaded,Available,,,,,,,,TRUE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering318,wilko_j16,"(TW: MENTAL HEALTH) (TIKTOK FAKE BODY) This is a deep tiktok tbf, however i feel like i have a role to raise awareness. People with sc@rs during the summer, usually have anxiety over what people will say and think. This is completely normal as i have had to deal with judgment about my past. THESE DO NOT DEFINE YOU!!! Your journey and recovery only concerns you, and you do not owe anyone an apology for them, or a warning!  ‚ù§Ô∏è‚Äçü©πIT GETS BETTER‚ù§Ô∏è‚Äçü©π #fyp„Ç∑ #fyp #shrecovering #mentalhealth ","['fyp', 'mentalhealth', 'fyp„Ç∑', 'shrecovering']",405,37,9,1,1717882745,GB,7.12E+18,,https://www.tiktok.com/@wilko_j16/video/7378250168241605921,Downloaded,Available,411252,235,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2df0dde9010aee3e415d4d392fd182d6~c5_168x168.jpeg?lk3s=a5d48078&nonce=34420&refresh_token=f079940524276db4b3dfe5d1a08607fd&x-expires=1723068000&x-signature=8dZAzGcW4HDcaKfSKvsnB%2BPtNeE%3D&shp=a5d48078&shcp=8aecc5ac,"19
Diagnosed adhd makes me so fun lowkey...I do post a lot soz xoxox",Joeyyy,1991,6545,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
shrecovering319,el...s,#shrecovering #sh #988 #recovery ,"['sh', 'recovery', '988', 'shrecovering']",117,9,0,0,1717803952,US,7.37E+18,,https://www.tiktok.com/@el...s/video/7377911767898459438,Downloaded,Available,5139,150,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ca9b5d6253d242cd914f10fa8a76c6c6~c5_168x168.jpeg?lk3s=a5d48078&nonce=41364&refresh_token=b9ccfd29b88ac637b02925e30ef04135&x-expires=1723068000&x-signature=2kBowl8Jn%2FskSSrH1sZyjaxGgEs%3D&shp=a5d48078&shcp=8aecc5ac,"18
UT",El,138,941,FALSE,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering320,katyprince222,Never thought I‚Äôd last over a weeküëèüèº  |  #fyp #foryou #xybca #mentalhealth #mentalhealthmatters #mentalhealthawareness #mentalhealthrecovery #shrecovering #sh #socialservices #caresystem #socialservicesarecorrupt #carekid #careleaver #clean #recoveryispossible #institutionalized #deprivationofliberty #unlwaful #cptsd #bpd #trying ,"['clean', 'trying', 'sh', 'foryou', 'institutionalized', 'fyp', 'mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'recoveryispossible', 'bpd', 'cptsd', 'carekid', 'socialservices', 'mentalhealthrecovery', 'careleaver', 'xybca', 'caresystem', 'socialservicesarecorrupt', 'deprivationofliberty', 'shrecovering', 'unlwaful']",2286,96,6,1,1717574527,GB,7.31E+18,,https://www.tiktok.com/@katyprince222/video/7376926387925454112,Downloaded,Available,329491,295,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/3eb8b60ac06990875e636cfc428459e9~c5_168x168.jpeg?lk3s=a5d48078&nonce=68177&refresh_token=02077fba5ebec31d5c0c387fc944d104&x-expires=1723068000&x-signature=5%2FajAwCcSunHMBSXyffmkkOwMWo%3D&shp=a5d48078&shcp=8aecc5ac,"19ü•Ç
BeautyüéÄ-FashionüõçÔ∏è-Audiosüéß-Mental healthüß†
CPTSD/ARFID - Care Leaverü§ç",kipsü¶≠,3130,827,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovering321,i.need.a.new.username13,"long gone are the days filled with ER visits, crisis screenings, and constant urges. no more ‚Äúwhen was your last tetanus shot?‚Äù or ‚Äúwhen are you going to stop?‚Äù or ‚Äúlet‚Äôs safety plan.‚Äù i can wear short sleeves, sleep soundly, and live my life. #mentalhealth #mentalhealthmatters #treatmentresistantdepression #healing #shrecovering ","['healing', 'mentalhealth', 'mentalhealthmatters', 'treatmentresistantdepression', 'shrecovering']",343,24,2,0,1717560830,US,7.30E+18,,https://www.tiktok.com/@i.need.a.new.username13/video/7376867574006549803,Downloaded,Available,36935,277,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4179c7170f338ea2dcfdd3a05a61a2f7~c5_168x168.jpeg?lk3s=a5d48078&nonce=13526&refresh_token=0d1cf5f076b576b90b79405cbfc58560&x-expires=1723068000&x-signature=ASZQkJn7XsgZ9V677SyhCuG6MNM%3D&shp=a5d48078&shcp=8aecc5ac,21,victor,310,107,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mentalhealthmatters301,r999812,#mentalhealthmatters #vent #fyp ,"['fyp', 'vent', 'mentalhealthmatters']",284,39,1,0,1718755144,US,7.30E+18,,https://www.tiktok.com/@r999812/video/7381997069218762015,Downloaded,Available,1161,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=20274&refresh_token=66fd279be4dfd471eb77f06459bd92e4&x-expires=1723068000&x-signature=qUje960VXDyDVoXVdAZISLj7YyU%3D&shp=a5d48078&shcp=8aecc5ac,,‚ô°.,5,2,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction325,vitalitypotion99,#shawareness #bpd #shaddiction #shaddictionrecovery ,"['bpd', 'shawareness', 'shaddiction', 'shaddictionrecovery']",1521,73,5,1,1717774046,US,7.31E+18,,https://www.tiktok.com/@vitalitypotion99/video/7377783327454940459,Downloaded,Available,6966,283,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dcb6a18867df43edac67d48a6b204478~c5_168x168.jpeg?lk3s=a5d48078&nonce=45333&refresh_token=119372e4fc14b3f3609560a8b7064400&x-expires=1723068000&x-signature=2dTg7LdzuNxnAc3NTJa2O9PXOws%3D&shp=a5d48078&shcp=8aecc5ac,"24, Virgo, chaotic neutral, rouge, sadly I'm definitely my mother's daughter.",V,194,1529,FALSE,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mentalhealthmatters306,whoallowedthat6,bpd id bpding #fyp #mentalhealthmatters ,"['fyp', 'mentalhealthmatters']",446,44,0,0,1718754792,CH,7.32E+18,,https://www.tiktok.com/@whoallowedthat6/video/7381995577061428512,Downloaded,Available,21664,64,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/c2228c07ff42fdd11094c88cd51fab88~c5_168x168.jpeg?lk3s=a5d48078&nonce=14655&refresh_token=22ecdc97422ea1c428f78cfbc6d11147&x-expires=1723068000&x-signature=d3teE8Tv7m4qchrUYqLGW4qe5vg%3D&shp=a5d48078&shcp=8aecc5ac,"she / her
just say nothing",njn,239,4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
shawarness436,...21122010,"you were never there in the first place , nevermind ' always ' . #fruitninja #ed #shawarness #struggling #sh #mh #mentalhealth #vent #fyp #xzyabc ","['mh', 'ed', 'sh', 'struggling', 'fruitninja', 'fyp', 'mentalhealth', 'vent', 'xzyabc', 'shawarness']",0,0,0,0,1718909979,GB,7.34E+18,,https://www.tiktok.com/@...21122010/video/7382662116341239072,Downloaded,Available,992,11,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/8c8956e027818d2248f1afd08f0172d3~c5_168x168.jpeg?lk3s=a5d48078&nonce=99430&refresh_token=51688544ebcba35f91ff3e4690608586&x-expires=1723075200&x-signature=iVXyVm3mZYlyZxMFcKRmeHF44%2BE%3D&shp=a5d48078&shcp=8aecc5ac,"not my pics dwabi x ü§ç‚Äô.
02/06/2024 üïäüòï.",‚Äô21üïä.,7,3,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawareness404,..g.xx,"i wish none of it ever happened, but it wont change anything. i will have to live with that for the rest of my life. #shawarenessâ¤ï¸â€ #shawareness ","['shawareness', 'shawarenessâ¤ï¸\u200d']",335,42,1,0,1719095738,GB,7.36E+18,,https://www.tiktok.com/@..g.xx/video/7383459922152901921,Downloaded,Available,22721,221,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/195e6595faefdc0defae109fe9e88e4c~c5_168x168.jpeg?lk3s=a5d48078&nonce=78070&refresh_token=71bcd55429a64391df277308ae6106b5&x-expires=1723075200&x-signature=ZZV85NFSzBP8E8%2F7qdILnEnqkac%3D&shp=a5d48078&shcp=8aecc5ac,"16
u don't know me
anyone that repost i hope ur okay
keeps deleting my comments!",gü©∂,1394,377,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars406,..vent..56,#fyp #viral #mentalhealth #mentalhealthmatters #scars ,"['scars', 'viral', 'fyp', 'mentalhealth', 'mentalhealthmatters']",0,0,0,0,1719095287,DK,7.33E+18,,https://www.tiktok.com/@..vent..56/video/7383457992185859360,Downloaded,Available,1777,13,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/282df7347e6d0d9fbd7e1990033c1e56~c5_168x168.jpeg?lk3s=a5d48078&nonce=73952&refresh_token=50dd8e96f58148851c023b22f9555a4f&x-expires=1723075200&x-signature=qQtnuOjj6HwuVcs01jVS0uSGUzQ%3D&shp=a5d48078&shcp=8aecc5ac,,//\\/\\//\/\\,16,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
shawareness438,.2youdontknowme,Dont make sence #foryoupage #badperson #bs #vent #shawareness #foryouu #viralvideo ,"['bs', 'viralvideo', 'foryouu', 'badperson', 'vent', 'shawareness', 'foryoupage']",200,18,0,11,1719043000,GB,7.28E+18,,https://www.tiktok.com/@.2youdontknowme/video/7383233398409678113,Downloaded,Unavailable,9335,40,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/94fb80bacdd990909d2348271b0b9f1e~c5_168x168.jpeg?lk3s=a5d48078&nonce=16832&refresh_token=bc8d8e77f37428ee15a2f6b9623a0e7f&x-expires=1723075200&x-signature=euQyrhGx%2F3T4R2rWXoYWD2rXkJc%3D&shp=a5d48078&shcp=8aecc5ac,No,Ilovethatboy.,28,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shh411,.alt._.acc,#vent #fypã‚· #ventingaccount #relatable #shh #xyzbca ,"['relatable', 'shh', 'vent', 'ventingaccount', 'fypã‚·', 'xyzbca']",950,57,0,0,1719087148,SE,7.13E+18,,https://www.tiktok.com/@.alt._.acc/video/7383423050156412193,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shawarness415,.emjayover,#relatable #fyp #viraltiktok #viral #relatablecontent #shawarness #mentalhealth #mentalhealthmatters #idontwannabehere ,"['relatable', 'viral', 'fyp', 'mentalhealth', 'idontwannabehere', 'mentalhealthmatters', 'relatablecontent', 'viraltiktok', 'shawarness']",0,0,2,0,1719006818,GB,7.29E+18,,https://www.tiktok.com/@.emjayover/video/7383078038939929888,Downloaded,Unavailable,62502,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=35463&refresh_token=bed78674c9ef1324934b74fe60a88042&x-expires=1723075200&x-signature=CCFyuv%2Bl2AsdegZuVktpIGpxGXw%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user71955153258,1577,1129,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
shawarness405,.prxzy.._,#shawarness #iamsober #shfreemonth #fyp #fypage #fyppppppppppppppppppppppp #xybca #imdoingitareyou? #fridayhappyfridaygoodmorningginnywelconetofriday #icanbarelybreathewhenyouarenear ,"['iamsober', 'fyp', 'fypage', 'fyppppppppppppppppppppppp', 'xybca', 'shawarness', 'shfreemonth', 'icanbarelybreathewhenyouarenear', 'imdoingitareyou?', 'fridayhappyfridaygoodmorningginnywelconetofriday']",0,0,11,0,1719083767,GB,7.29E+18,,https://www.tiktok.com/@.prxzy.._/video/7383408525826968865,Downloaded,Available,699,8,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/accdf634ca715fd342eb2443d858760f~c5_168x168.jpeg?lk3s=a5d48078&nonce=42406&refresh_token=5c4ba4608765c9d67070e5fafa912229&x-expires=1723075200&x-signature=vBq%2FhIaheKF4mFPMmCnItNhYHuE%3D&shp=a5d48078&shcp=8aecc5ac,"@ñ£Ç 
@Aüáµüá∞ 
@ùêÑ ùêã ùêã ùêà ùêÑüôàüôà 
God first ü§ç",ùñ¢ùóÅùñæùóÖùóåñ£Ç,64,215,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrecovey425,.stqrz4mills,#fyp // if you are ever in a situation like that please dont be scared to rrach out and talk to someone.!Atleast i still got one friend who encourages me to get better . ðŸ«¶ // #recovery #fyp #pompompurin #better #shrecovey #werecover #awareness ,"['better', 'recovery', 'fyp', 'awareness', 'pompompurin', 'werecover', 'shrecovey']",645,6,0,0,1718824714,US,7.35E+18,,https://www.tiktok.com/@.stqrz4mills/video/7382295814892195103,Downloaded,Unavailable,246,4,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b0b47ff4d7073634218b32af6a3e1cc5~c5_168x168.jpeg?lk3s=a5d48078&nonce=18757&refresh_token=0c02940e24f79fb744da9ef52e1ad77a&x-expires=1723075200&x-signature=KnaZrZC40ks4UDn6I4AANwPFXRI%3D&shp=a5d48078&shcp=8aecc5ac,"bmf guys üíîüíî
4teen
GOJO glazer üëÖ",mills ‚ùï,10,30,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scars407,_._.relatable._._._,#scars #sh #mentalhealth ,"['scars', 'sh', 'mentalhealth']",0,0,0,0,1719094994,NL,6.78E+18,,https://www.tiktok.com/@_._.relatable._._._/video/7383456731310935328,Downloaded,Unavailable,949,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3067f6188abcab878e41fe3e9b3025ec~c5_168x168.jpeg?lk3s=a5d48078&nonce=10212&refresh_token=ed2c8e57ddc016a54a5b1f09f15e1254&x-expires=1723075200&x-signature=m8SyMYEzmuVE0StC5S3ateB3c2g%3D&shp=a5d48078&shcp=8aecc5ac,hiii,_.x.hi.x._,5,9,FALSE,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
